id,output,gt,text
1829,null,null,"""Sample 45700 training sample - Adidas socks and socks"""
1830,null,null,"""Sample 45700 training sample - Puma pants and sweaters"""
1831,null,null,"""Sample 45700 training sample - Bata football and shoes"""
1832,null,null,"""Sample 45800 training sample - Nike jeans and football"""
1833,null,null,"""Sample 45800 training sample - Adidas sweaters and tshirts"""
1834,null,null,"""Sample 45800 training sample - Puma hoodies and sweaters"""
1835,null,null,"""Sample 45800 training sample - Bata jeans and pants"""
1836,null,null,"""Sample 45900 training sample - Nike pants and jeans"""
1837,null,null,"""Sample 45900 training sample - Adidas hoodies and pants"""
1838,null,null,"""Sample 45900 training sample - Puma sweaters and shoes"""
1839,null,null,"""Sample 45900 training sample - Bata pants and tshirts"""
1840,null,null,"""Sample 46000 training sample - Nike pants and jeans"""
1841,null,null,"""Sample 46000 training sample - Adidas shoes and socks"""
1842,null,null,"""Sample 46000 training sample - Puma pants and hoodies"""
1843,null,null,"""Sample 46000 training sample - Bata hoodies and sweaters"""
1844,null,null,"""Sample 46100 training sample - Nike sweaters and pants"""
1845,null,null,"""Sample 46100 training sample - Adidas shoes and socks"""
1846,null,null,"""Sample 46100 training sample - Puma football and football"""
1847,null,null,"""Sample 46100 training sample - Bata socks and jeans"""
1848,null,null,"""Sample 46200 training sample - Nike jeans and socks"""
1849,null,null,"""Sample 46200 training sample - Adidas football and pants"""
1850,null,null,"""Sample 46200 training sample - Puma sweaters and jeans"""
1851,null,null,"""Sample 46200 training sample - Bata football and shoes"""
1852,null,null,"""Sample 46300 training sample - Nike hoodies and pants"""
1853,null,null,"""Sample 46300 training sample - Adidas tshirts and hoodies"""
1854,null,null,"""Sample 46300 training sample - Puma sweaters and jeans"""
1855,null,null,"""Sample 46300 training sample - Bata tshirts and sweaters"""
1856,null,null,"""Sample 46400 training sample - Nike sweaters and pants"""
1857,null,null,"""Sample 46400 training sample - Adidas tshirts and shoes"""
1858,null,null,"""Sample 46400 training sample - Puma tshirts and shoes"""
1859,null,null,"""Sample 46400 training sample - Bata shoes and jeans"""
1860,null,null,"""Sample 46500 training sample - Nike tshirts and tshirts"""
1861,null,null,"""Sample 46500 training sample - Adidas socks and jeans"""
1862,null,null,"""Sample 46500 training sample - Puma football and socks"""
1863,null,null,"""Sample 46500 training sample - Bata tshirts and socks"""
1864,null,null,"""Sample 46600 training sample - Nike tshirts and socks"""
1865,null,null,"""Sample 46600 training sample - Adidas socks and shoes"""
1866,null,null,"""Sample 46600 training sample - Puma football and pants"""
1867,null,null,"""Sample 46600 training sample - Bata tshirts and pants"""
1868,null,null,"""Sample 46700 training sample - Nike shoes and football"""
1869,null,null,"""Sample 46700 training sample - Adidas pants and sweaters"""
1870,null,null,"""Sample 46700 training sample - Puma shoes and jeans"""
1871,null,null,"""Sample 46700 training sample - Bata socks and football"""
1872,null,null,"""Sample 46800 training sample - Nike hoodies and tshirts"""
1873,null,null,"""Sample 46800 training sample - Adidas pants and hoodies"""
1874,null,null,"""Sample 46800 training sample - Puma tshirts and football"""
1875,null,null,"""Sample 46800 training sample - Bata shoes and sweaters"""
1876,null,null,"""Sample 46900 training sample - Nike hoodies and football"""
1877,null,null,"""Sample 46900 training sample - Adidas tshirts and pants"""
1878,null,null,"""Sample 46900 training sample - Puma sweaters and pants"""
1879,null,null,"""Sample 46900 training sample - Bata pants and sweaters"""
1880,null,null,"""Sample 47000 training sample - Nike pants and socks"""
1881,null,null,"""Sample 47000 training sample - Adidas pants and socks"""
1882,null,null,"""Sample 47000 training sample - Puma hoodies and jeans"""
1883,null,null,"""Sample 47000 training sample - Bata hoodies and pants"""
1884,null,null,"""Sample 47100 training sample - Nike sweaters and football"""
1885,null,null,"""Sample 47100 training sample - Adidas pants and sweaters"""
1886,null,null,"""Sample 47100 training sample - Puma socks and hoodies"""
1887,null,null,"""Sample 47100 training sample - Bata hoodies and shoes"""
1888,null,null,"""Sample 47200 training sample - Nike shoes and sweaters"""
1889,null,null,"""Sample 47200 training sample - Adidas tshirts and jeans"""
1890,null,null,"""Sample 47200 training sample - Puma hoodies and jeans"""
1891,null,null,"""Sample 47200 training sample - Bata socks and hoodies"""
1892,null,null,"""Sample 47300 training sample - Nike shoes and shoes"""
1893,null,null,"""Sample 47300 training sample - Adidas pants and shoes"""
1894,null,null,"""Sample 47300 training sample - Puma sweaters and sweaters"""
1895,null,null,"""Sample 47300 training sample - Bata tshirts and sweaters"""
1896,null,null,"""Sample 47400 training sample - Nike tshirts and hoodies"""
1897,null,null,"""Sample 47400 training sample - Adidas jeans and football"""
1898,null,null,"""Sample 47400 training sample - Puma socks and shoes"""
1899,null,null,"""Sample 47400 training sample - Bata sweaters and shoes"""
1900,null,null,"""Sample 47500 training sample - Nike sweaters and sweaters"""
1901,null,null,"""Sample 47500 training sample - Adidas socks and socks"""
1902,null,null,"""Sample 47500 training sample - Puma jeans and pants"""
1903,null,null,"""Sample 47500 training sample - Bata hoodies and football"""
1904,null,null,"""Sample 47600 training sample - Nike hoodies and sweaters"""
1905,null,null,"""Sample 47600 training sample - Adidas shoes and jeans"""
1906,null,null,"""Sample 47600 training sample - Puma sweaters and jeans"""
1907,null,null,"""Sample 47600 training sample - Bata hoodies and hoodies"""
1908,null,null,"""Sample 47700 training sample - Nike shoes and shoes"""
1909,null,null,"""Sample 47700 training sample - Adidas sweaters and sweaters"""
1910,null,null,"""Sample 47700 training sample - Puma hoodies and shoes"""
1911,null,null,"""Sample 47700 training sample - Bata shoes and sweaters"""
1912,null,null,"""Sample 47800 training sample - Nike tshirts and hoodies"""
1913,null,null,"""Sample 47800 training sample - Adidas socks and sweaters"""
1914,null,null,"""Sample 47800 training sample - Puma shoes and tshirts"""
1915,null,null,"""Sample 47800 training sample - Bata shoes and shoes"""
1916,null,null,"""Sample 47900 training sample - Nike shoes and shoes"""
1917,null,null,"""Sample 47900 training sample - Adidas tshirts and sweaters"""
1918,null,null,"""Sample 47900 training sample - Puma hoodies and pants"""
1919,null,null,"""Sample 47900 training sample - Bata sweaters and jeans"""
1920,null,null,"""Sample 48000 training sample - Nike pants and football"""
1921,null,null,"""Sample 48000 training sample - Adidas socks and socks"""
1922,null,null,"""Sample 48000 training sample - Puma sweaters and tshirts"""
1923,null,null,"""Sample 48000 training sample - Bata sweaters and shoes"""
1924,null,null,"""Sample 48100 training sample - Nike football and pants"""
1925,null,null,"""Sample 48100 training sample - Adidas jeans and socks"""
1926,null,null,"""Sample 48100 training sample - Puma sweaters and pants"""
1927,null,null,"""Sample 48100 training sample - Bata sweaters and shoes"""
1928,null,null,"""Sample 48200 training sample - Nike shoes and tshirts"""
1929,null,null,"""Sample 48200 training sample - Adidas pants and tshirts"""
1930,null,null,"""Sample 48200 training sample - Puma football and hoodies"""
1931,null,null,"""Sample 48200 training sample - Bata pants and pants"""
1932,null,null,"""Sample 48300 training sample - Nike hoodies and hoodies"""
1933,null,null,"""Sample 48300 training sample - Adidas jeans and pants"""
1934,null,null,"""Sample 48300 training sample - Puma pants and football"""
1935,null,null,"""Sample 48300 training sample - Bata shoes and pants"""
1936,null,null,"""Sample 48400 training sample - Nike football and sweaters"""
1937,null,null,"""Sample 48400 training sample - Adidas tshirts and socks"""
1938,null,null,"""Sample 48400 training sample - Puma shoes and football"""
1939,null,null,"""Sample 48400 training sample - Bata shoes and shoes"""
1940,null,null,"""Sample 48500 training sample - Nike pants and pants"""
1941,null,null,"""Sample 48500 training sample - Adidas jeans and pants"""
1942,null,null,"""Sample 48500 training sample - Puma pants and pants"""
1943,null,null,"""Sample 48500 training sample - Bata shoes and shoes"""
1944,null,null,"""Sample 48600 training sample - Nike football and sweaters"""
1945,null,null,"""Sample 48600 training sample - Adidas football and jeans"""
1946,null,null,"""Sample 48600 training sample - Puma sweaters and pants"""
1947,null,null,"""Sample 48600 training sample - Bata jeans and football"""
1948,null,null,"""Sample 48700 training sample - Nike shoes and socks"""
1949,null,null,"""Sample 48700 training sample - Adidas shoes and sweaters"""
1950,null,null,"""Sample 48700 training sample - Puma tshirts and shoes"""
1951,null,null,"""Sample 48700 training sample - Bata sweaters and pants"""
1952,null,null,"""Sample 48800 training sample - Nike hoodies and jeans"""
1953,null,null,"""Sample 48800 training sample - Adidas jeans and hoodies"""
1954,null,null,"""Sample 48800 training sample - Puma shoes and sweaters"""
1955,null,null,"""Sample 48800 training sample - Bata shoes and football"""
1956,null,null,"""Sample 48900 training sample - Nike sweaters and shoes"""
1957,null,null,"""Sample 48900 training sample - Adidas football and shoes"""
1958,null,null,"""Sample 48900 training sample - Puma sweaters and sweaters"""
1959,null,null,"""Sample 48900 training sample - Bata sweaters and sweaters"""
1960,null,null,"""Sample 49000 training sample - Nike hoodies and pants"""
1961,null,null,"""Sample 49000 training sample - Adidas shoes and pants"""
1962,null,null,"""Sample 49000 training sample - Puma tshirts and pants"""
1963,null,null,"""Sample 49000 training sample - Bata pants and tshirts"""
1964,null,null,"""Sample 49100 training sample - Nike pants and hoodies"""
1965,null,null,"""Sample 49100 training sample - Adidas tshirts and hoodies"""
1966,null,null,"""Sample 49100 training sample - Puma sweaters and socks"""
1967,null,null,"""Sample 49100 training sample - Bata tshirts and jeans"""
1968,null,null,"""Sample 49200 training sample - Nike socks and sweaters"""
1969,null,null,"""Sample 49200 training sample - Adidas jeans and pants"""
1970,null,null,"""Sample 49200 training sample - Puma hoodies and sweaters"""
1971,null,null,"""Sample 49200 training sample - Bata pants and pants"""
1972,null,null,"""Sample 49300 training sample - Nike jeans and jeans"""
1973,null,null,"""Sample 49300 training sample - Adidas socks and football"""
1974,null,null,"""Sample 49300 training sample - Puma shoes and tshirts"""
1975,null,null,"""Sample 49300 training sample - Bata pants and pants"""
1976,null,null,"""Sample 49400 training sample - Nike shoes and tshirts"""
1977,null,null,"""Sample 49400 training sample - Adidas football and socks"""
1978,null,null,"""Sample 49400 training sample - Puma sweaters and sweaters"""
1979,null,null,"""Sample 49400 training sample - Bata jeans and sweaters"""
1980,null,null,"""Sample 49500 training sample - Nike sweaters and socks"""
1981,null,null,"""Sample 49500 training sample - Adidas football and pants"""
1982,null,null,"""Sample 49500 training sample - Puma jeans and hoodies"""
1983,null,null,"""Sample 49500 training sample - Bata jeans and football"""
1984,null,null,"""Sample 49600 training sample - Nike socks and jeans"""
1985,null,null,"""Sample 49600 training sample - Adidas shoes and tshirts"""
1986,null,null,"""Sample 49600 training sample - Puma socks and socks"""
1987,null,null,"""Sample 49600 training sample - Bata shoes and sweaters"""
1988,null,null,"""Sample 49700 training sample - Nike socks and sweaters"""
1989,null,null,"""Sample 49700 training sample - Adidas shoes and pants"""
1990,null,null,"""Sample 49700 training sample - Puma football and tshirts"""
1991,null,null,"""Sample 49700 training sample - Bata shoes and pants"""
1992,null,null,"""Sample 49800 training sample - Nike jeans and jeans"""
1993,null,null,"""Sample 49800 training sample - Adidas socks and socks"""
1994,null,null,"""Sample 49800 training sample - Puma hoodies and tshirts"""
1995,null,null,"""Sample 49800 training sample - Bata socks and socks"""
1996,null,null,"""Sample 49900 training sample - Nike jeans and sweaters"""
1997,null,null,"""Sample 49900 training sample - Adidas socks and jeans"""
1998,null,null,"""Sample 49900 training sample - Puma hoodies and tshirts"""
1999,null,null,"""Sample 49900 training sample - Bata socks and pants"""
2000,null,null,"""Sample 50000 training sample - Nike jeans and pants"""
2001,null,null,"""Sample 50000 training sample - Adidas tshirts and shoes"""
2002,null,null,"""Sample 50000 training sample - Puma tshirts and tshirts"""
2003,null,null,"""Sample 50000 training sample - Bata sweaters and shoes"""
2004,null,null,"""Sample 50100 training sample - Nike socks and sweaters"""
2005,null,null,"""Sample 50100 training sample - Adidas hoodies and football"""
2006,null,null,"""Sample 50100 training sample - Puma tshirts and football"""
2007,null,null,"""Sample 50100 training sample - Bata football and socks"""
2008,null,null,"""Sample 50200 training sample - Nike socks and jeans"""
2009,null,null,"""Sample 50200 training sample - Adidas football and hoodies"""
2010,null,null,"""Sample 50200 training sample - Puma jeans and hoodies"""
2011,null,null,"""Sample 50200 training sample - Bata football and jeans"""
2012,null,null,"""Sample 50300 training sample - Nike hoodies and hoodies"""
2013,null,null,"""Sample 50300 training sample - Adidas tshirts and jeans"""
2014,null,null,"""Sample 50300 training sample - Puma pants and shoes"""
2015,null,null,"""Sample 50300 training sample - Bata sweaters and shoes"""
2016,null,null,"""Sample 50400 training sample - Nike shoes and football"""
2017,null,null,"""Sample 50400 training sample - Adidas socks and shoes"""
2018,null,null,"""Sample 50400 training sample - Puma football and jeans"""
2019,null,null,"""Sample 50400 training sample - Bata socks and jeans"""
2020,null,null,"""Sample 50500 training sample - Nike socks and pants"""
2021,null,null,"""Sample 50500 training sample - Adidas pants and tshirts"""
2022,null,null,"""Sample 50500 training sample - Puma tshirts and pants"""
2023,null,null,"""Sample 50500 training sample - Bata tshirts and sweaters"""
2024,null,null,"""Sample 50600 training sample - Nike football and tshirts"""
2025,null,null,"""Sample 50600 training sample - Adidas jeans and socks"""
2026,null,null,"""Sample 50600 training sample - Puma shoes and sweaters"""
2027,null,null,"""Sample 50600 training sample - Bata jeans and socks"""
2028,null,null,"""Sample 50700 training sample - Nike hoodies and pants"""
2029,null,null,"""Sample 50700 training sample - Adidas hoodies and sweaters"""
2030,null,null,"""Sample 50700 training sample - Puma pants and tshirts"""
2031,null,null,"""Sample 50700 training sample - Bata jeans and socks"""
2032,null,null,"""Sample 50800 training sample - Nike socks and football"""
2033,null,null,"""Sample 50800 training sample - Adidas pants and jeans"""
2034,null,null,"""Sample 50800 training sample - Puma football and jeans"""
2035,null,null,"""Sample 50800 training sample - Bata hoodies and football"""
2036,null,null,"""Sample 50900 training sample - Nike sweaters and hoodies"""
2037,null,null,"""Sample 50900 training sample - Adidas socks and football"""
2038,null,null,"""Sample 50900 training sample - Puma shoes and socks"""
2039,null,null,"""Sample 50900 training sample - Bata tshirts and tshirts"""
2040,null,null,"""Sample 51000 training sample - Nike jeans and hoodies"""
2041,null,null,"""Sample 51000 training sample - Adidas tshirts and sweaters"""
2042,null,null,"""Sample 51000 training sample - Puma tshirts and jeans"""
2043,null,null,"""Sample 51000 training sample - Bata shoes and sweaters"""
2044,null,null,"""Sample 51100 training sample - Nike tshirts and socks"""
2045,null,null,"""Sample 51100 training sample - Adidas pants and sweaters"""
2046,null,null,"""Sample 51100 training sample - Puma socks and shoes"""
2047,null,null,"""Sample 51100 training sample - Bata sweaters and sweaters"""
2048,null,null,"""Sample 51200 training sample - Nike hoodies and sweaters"""
2049,null,null,"""Sample 51200 training sample - Adidas hoodies and sweaters"""
2050,null,null,"""Sample 51200 training sample - Puma sweaters and football"""
2051,null,null,"""Sample 51200 training sample - Bata sweaters and pants"""
2052,null,null,"""Sample 51300 training sample - Nike socks and football"""
2053,null,null,"""Sample 51300 training sample - Adidas jeans and football"""
2054,null,null,"""Sample 51300 training sample - Puma socks and football"""
2055,null,null,"""Sample 51300 training sample - Bata jeans and tshirts"""
2056,null,null,"""Sample 51400 training sample - Nike hoodies and tshirts"""
2057,null,null,"""Sample 51400 training sample - Adidas shoes and jeans"""
2058,null,null,"""Sample 51400 training sample - Puma pants and pants"""
2059,null,null,"""Sample 51400 training sample - Bata jeans and pants"""
2060,null,null,"""Sample 51500 training sample - Nike jeans and socks"""
2061,null,null,"""Sample 51500 training sample - Adidas socks and sweaters"""
2062,null,null,"""Sample 51500 training sample - Puma hoodies and jeans"""
2063,null,null,"""Sample 51500 training sample - Bata hoodies and football"""
2064,null,null,"""Sample 51600 training sample - Nike socks and shoes"""
2065,null,null,"""Sample 51600 training sample - Adidas sweaters and sweaters"""
2066,null,null,"""Sample 51600 training sample - Puma shoes and pants"""
2067,null,null,"""Sample 51600 training sample - Bata tshirts and jeans"""
2068,null,null,"""Sample 51700 training sample - Nike socks and socks"""
2069,null,null,"""Sample 51700 training sample - Adidas tshirts and football"""
2070,null,null,"""Sample 51700 training sample - Puma socks and football"""
2071,null,null,"""Sample 51700 training sample - Bata tshirts and tshirts"""
2072,null,null,"""Sample 51800 training sample - Nike sweaters and socks"""
2073,null,null,"""Sample 51800 training sample - Adidas jeans and sweaters"""
2074,null,null,"""Sample 51800 training sample - Puma shoes and sweaters"""
2075,null,null,"""Sample 51800 training sample - Bata socks and socks"""
2076,null,null,"""Sample 51900 training sample - Nike pants and sweaters"""
2077,null,null,"""Sample 51900 training sample - Adidas sweaters and tshirts"""
2078,null,null,"""Sample 51900 training sample - Puma sweaters and football"""
2079,null,null,"""Sample 51900 training sample - Bata shoes and football"""
2080,null,null,"""Sample 52000 training sample - Nike hoodies and shoes"""
2081,null,null,"""Sample 52000 training sample - Adidas tshirts and jeans"""
2082,null,null,"""Sample 52000 training sample - Puma football and shoes"""
2083,null,null,"""Sample 52000 training sample - Bata socks and socks"""
2084,null,null,"""Sample 52100 training sample - Nike hoodies and jeans"""
2085,null,null,"""Sample 52100 training sample - Adidas socks and socks"""
2086,null,null,"""Sample 52100 training sample - Puma shoes and socks"""
2087,null,null,"""Sample 52100 training sample - Bata socks and football"""
2088,null,null,"""Sample 52200 training sample - Nike pants and shoes"""
2089,null,null,"""Sample 52200 training sample - Adidas sweaters and football"""
2090,null,null,"""Sample 52200 training sample - Puma socks and jeans"""
2091,null,null,"""Sample 52200 training sample - Bata tshirts and pants"""
2092,null,null,"""Sample 52300 training sample - Nike football and socks"""
2093,null,null,"""Sample 52300 training sample - Adidas hoodies and football"""
2094,null,null,"""Sample 52300 training sample - Puma shoes and tshirts"""
2095,null,null,"""Sample 52300 training sample - Bata pants and shoes"""
2096,null,null,"""Sample 52400 training sample - Nike hoodies and pants"""
2097,null,null,"""Sample 52400 training sample - Adidas shoes and football"""
2098,null,null,"""Sample 52400 training sample - Puma football and shoes"""
2099,null,null,"""Sample 52400 training sample - Bata pants and shoes"""
2100,null,null,"""Sample 52500 training sample - Nike socks and pants"""
2101,null,null,"""Sample 52500 training sample - Adidas sweaters and jeans"""
2102,null,null,"""Sample 52500 training sample - Puma pants and jeans"""
2103,null,null,"""Sample 52500 training sample - Bata shoes and tshirts"""
2104,null,null,"""Sample 52600 training sample - Nike socks and pants"""
2105,null,null,"""Sample 52600 training sample - Adidas sweaters and jeans"""
2106,null,null,"""Sample 52600 training sample - Puma jeans and shoes"""
2107,null,null,"""Sample 52600 training sample - Bata hoodies and tshirts"""
2108,null,null,"""Sample 52700 training sample - Nike hoodies and tshirts"""
2109,null,null,"""Sample 52700 training sample - Adidas football and sweaters"""
2110,null,null,"""Sample 52700 training sample - Puma socks and shoes"""
2111,null,null,"""Sample 52700 training sample - Bata hoodies and hoodies"""
2112,null,null,"""Sample 52800 training sample - Nike socks and pants"""
2113,null,null,"""Sample 52800 training sample - Adidas socks and hoodies"""
2114,null,null,"""Sample 52800 training sample - Puma sweaters and jeans"""
2115,null,null,"""Sample 52800 training sample - Bata shoes and hoodies"""
2116,null,null,"""Sample 52900 training sample - Nike tshirts and sweaters"""
2117,null,null,"""Sample 52900 training sample - Adidas socks and pants"""
2118,null,null,"""Sample 52900 training sample - Puma sweaters and pants"""
2119,null,null,"""Sample 52900 training sample - Bata tshirts and jeans"""
2120,null,null,"""Sample 53000 training sample - Nike sweaters and pants"""
2121,null,null,"""Sample 53000 training sample - Adidas socks and tshirts"""
2122,null,null,"""Sample 53000 training sample - Puma shoes and sweaters"""
2123,null,null,"""Sample 53000 training sample - Bata shoes and football"""
2124,null,null,"""Sample 53100 training sample - Nike hoodies and pants"""
2125,null,null,"""Sample 53100 training sample - Adidas jeans and tshirts"""
2126,null,null,"""Sample 53100 training sample - Puma pants and hoodies"""
2127,null,null,"""Sample 53100 training sample - Bata shoes and sweaters"""
2128,null,null,"""Sample 53200 training sample - Nike jeans and tshirts"""
2129,null,null,"""Sample 53200 training sample - Adidas football and socks"""
2130,null,null,"""Sample 53200 training sample - Puma tshirts and sweaters"""
2131,null,null,"""Sample 53200 training sample - Bata football and football"""
2132,null,null,"""Sample 53300 training sample - Nike pants and jeans"""
2133,null,null,"""Sample 53300 training sample - Adidas tshirts and jeans"""
2134,null,null,"""Sample 53300 training sample - Puma socks and jeans"""
2135,null,null,"""Sample 53300 training sample - Bata sweaters and socks"""
2136,null,null,"""Sample 53400 training sample - Nike jeans and jeans"""
2137,null,null,"""Sample 53400 training sample - Adidas sweaters and football"""
2138,null,null,"""Sample 53400 training sample - Puma pants and hoodies"""
2139,null,null,"""Sample 53400 training sample - Bata tshirts and tshirts"""
2140,null,null,"""Sample 53500 training sample - Nike socks and sweaters"""
2141,null,null,"""Sample 53500 training sample - Adidas socks and jeans"""
2142,null,null,"""Sample 53500 training sample - Puma socks and tshirts"""
2143,null,null,"""Sample 53500 training sample - Bata sweaters and hoodies"""
2144,null,null,"""Sample 53600 training sample - Nike football and sweaters"""
2145,null,null,"""Sample 53600 training sample - Adidas tshirts and shoes"""
2146,null,null,"""Sample 53600 training sample - Puma football and pants"""
2147,null,null,"""Sample 53600 training sample - Bata shoes and socks"""
2148,null,null,"""Sample 53700 training sample - Nike hoodies and sweaters"""
2149,null,null,"""Sample 53700 training sample - Adidas pants and pants"""
2150,null,null,"""Sample 53700 training sample - Puma jeans and pants"""
2151,null,null,"""Sample 53700 training sample - Bata hoodies and shoes"""
2152,null,null,"""Sample 53800 training sample - Nike tshirts and sweaters"""
2153,null,null,"""Sample 53800 training sample - Adidas socks and shoes"""
2154,null,null,"""Sample 53800 training sample - Puma pants and sweaters"""
2155,null,null,"""Sample 53800 training sample - Bata shoes and sweaters"""
2156,null,null,"""Sample 53900 training sample - Nike hoodies and sweaters"""
2157,null,null,"""Sample 53900 training sample - Adidas pants and sweaters"""
2158,null,null,"""Sample 53900 training sample - Puma hoodies and pants"""
2159,null,null,"""Sample 53900 training sample - Bata shoes and shoes"""
2160,null,null,"""Sample 54000 training sample - Nike tshirts and tshirts"""
2161,null,null,"""Sample 54000 training sample - Adidas socks and pants"""
2162,null,null,"""Sample 54000 training sample - Puma football and shoes"""
2163,null,null,"""Sample 54000 training sample - Bata shoes and jeans"""
2164,null,null,"""Sample 54100 training sample - Nike hoodies and shoes"""
2165,null,null,"""Sample 54100 training sample - Adidas socks and jeans"""
2166,null,null,"""Sample 54100 training sample - Puma hoodies and football"""
2167,null,null,"""Sample 54100 training sample - Bata tshirts and jeans"""
2168,null,null,"""Sample 54200 training sample - Nike hoodies and jeans"""
2169,null,null,"""Sample 54200 training sample - Adidas jeans and tshirts"""
2170,null,null,"""Sample 54200 training sample - Puma pants and shoes"""
2171,null,null,"""Sample 54200 training sample - Bata tshirts and tshirts"""
2172,null,null,"""Sample 54300 training sample - Nike tshirts and pants"""
2173,null,null,"""Sample 54300 training sample - Adidas tshirts and football"""
2174,null,null,"""Sample 54300 training sample - Puma socks and hoodies"""
2175,null,null,"""Sample 54300 training sample - Bata jeans and tshirts"""
2176,null,null,"""Sample 54400 training sample - Nike football and tshirts"""
2177,null,null,"""Sample 54400 training sample - Adidas jeans and jeans"""
2178,null,null,"""Sample 54400 training sample - Puma socks and pants"""
2179,null,null,"""Sample 54400 training sample - Bata sweaters and hoodies"""
2180,null,null,"""Sample 54500 training sample - Nike pants and sweaters"""
2181,null,null,"""Sample 54500 training sample - Adidas tshirts and pants"""
2182,null,null,"""Sample 54500 training sample - Puma jeans and tshirts"""
2183,null,null,"""Sample 54500 training sample - Bata football and sweaters"""
2184,null,null,"""Sample 54600 training sample - Nike shoes and shoes"""
2185,null,null,"""Sample 54600 training sample - Adidas socks and shoes"""
2186,null,null,"""Sample 54600 training sample - Puma socks and pants"""
2187,null,null,"""Sample 54600 training sample - Bata tshirts and tshirts"""
2188,null,null,"""Sample 54700 training sample - Nike pants and socks"""
2189,null,null,"""Sample 54700 training sample - Adidas jeans and hoodies"""
2190,null,null,"""Sample 54700 training sample - Puma hoodies and tshirts"""
2191,null,null,"""Sample 54700 training sample - Bata pants and tshirts"""
2192,null,null,"""Sample 54800 training sample - Nike football and football"""
2193,null,null,"""Sample 54800 training sample - Adidas socks and pants"""
2194,null,null,"""Sample 54800 training sample - Puma shoes and jeans"""
2195,null,null,"""Sample 54800 training sample - Bata hoodies and tshirts"""
2196,null,null,"""Sample 54900 training sample - Nike shoes and hoodies"""
2197,null,null,"""Sample 54900 training sample - Adidas socks and socks"""
2198,null,null,"""Sample 54900 training sample - Puma pants and hoodies"""
2199,null,null,"""Sample 54900 training sample - Bata football and shoes"""
2200,null,null,"""Sample 55000 training sample - Nike jeans and hoodies"""
2201,null,null,"""Sample 55000 training sample - Adidas jeans and jeans"""
2202,null,null,"""Sample 55000 training sample - Puma football and sweaters"""
2203,null,null,"""Sample 55000 training sample - Bata shoes and pants"""
2204,null,null,"""Sample 55100 training sample - Nike sweaters and pants"""
2205,null,null,"""Sample 55100 training sample - Adidas jeans and socks"""
2206,null,null,"""Sample 55100 training sample - Puma jeans and hoodies"""
2207,null,null,"""Sample 55100 training sample - Bata tshirts and football"""
2208,null,null,"""Sample 55200 training sample - Nike football and jeans"""
2209,null,null,"""Sample 55200 training sample - Adidas jeans and tshirts"""
2210,null,null,"""Sample 55200 training sample - Puma tshirts and tshirts"""
2211,null,null,"""Sample 55200 training sample - Bata sweaters and sweaters"""
2212,null,null,"""Sample 55300 training sample - Nike tshirts and tshirts"""
2213,null,null,"""Sample 55300 training sample - Adidas jeans and pants"""
2214,null,null,"""Sample 55300 training sample - Puma jeans and football"""
2215,null,null,"""Sample 55300 training sample - Bata sweaters and hoodies"""
2216,null,null,"""Sample 55400 training sample - Nike shoes and football"""
2217,null,null,"""Sample 55400 training sample - Adidas pants and sweaters"""
2218,null,null,"""Sample 55400 training sample - Puma jeans and tshirts"""
2219,null,null,"""Sample 55400 training sample - Bata tshirts and shoes"""
2220,null,null,"""Sample 55500 training sample - Nike hoodies and shoes"""
2221,null,null,"""Sample 55500 training sample - Adidas football and socks"""
2222,null,null,"""Sample 55500 training sample - Puma tshirts and tshirts"""
2223,null,null,"""Sample 55500 training sample - Bata pants and hoodies"""
2224,null,null,"""Sample 55600 training sample - Nike tshirts and socks"""
2225,null,null,"""Sample 55600 training sample - Adidas tshirts and tshirts"""
2226,null,null,"""Sample 55600 training sample - Puma hoodies and pants"""
2227,null,null,"""Sample 55600 training sample - Bata shoes and pants"""
2228,null,null,"""Sample 55700 training sample - Nike sweaters and shoes"""
2229,null,null,"""Sample 55700 training sample - Adidas football and tshirts"""
2230,null,null,"""Sample 55700 training sample - Puma hoodies and jeans"""
2231,null,null,"""Sample 55700 training sample - Bata shoes and tshirts"""
2232,null,null,"""Sample 55800 training sample - Nike pants and pants"""
2233,null,null,"""Sample 55800 training sample - Adidas pants and tshirts"""
2234,null,null,"""Sample 55800 training sample - Puma shoes and shoes"""
2235,null,null,"""Sample 55800 training sample - Bata sweaters and pants"""
2236,null,null,"""Sample 55900 training sample - Nike sweaters and football"""
2237,null,null,"""Sample 55900 training sample - Adidas football and tshirts"""
2238,null,null,"""Sample 55900 training sample - Puma jeans and hoodies"""
2239,null,null,"""Sample 55900 training sample - Bata pants and football"""
2240,null,null,"""Sample 56000 training sample - Nike sweaters and socks"""
2241,null,null,"""Sample 56000 training sample - Adidas socks and hoodies"""
2242,null,null,"""Sample 56000 training sample - Puma socks and jeans"""
2243,null,null,"""Sample 56000 training sample - Bata socks and shoes"""
2244,null,null,"""Sample 56100 training sample - Nike pants and hoodies"""
2245,null,null,"""Sample 56100 training sample - Adidas shoes and sweaters"""
2246,null,null,"""Sample 56100 training sample - Puma hoodies and socks"""
2247,null,null,"""Sample 56100 training sample - Bata pants and socks"""
2248,null,null,"""Sample 56200 training sample - Nike shoes and football"""
2249,null,null,"""Sample 56200 training sample - Adidas sweaters and hoodies"""
2250,null,null,"""Sample 56200 training sample - Puma tshirts and jeans"""
2251,null,null,"""Sample 56200 training sample - Bata sweaters and socks"""
